8.31706325185085e+04	5.52723287707242e+02     2.28577939896173e+01
8.33623606275531e+04	5.52937736558591e+02     2.27679248905929e+01
8.35545307155354e+04	5.53152840554696e+02     2.26768089689871e+01
8.37471438013219e+04	5.53368598692331e+02     2.25844358773201e+01
8.39402009061280e+04	5.53585009913932e+02     2.24907951954669e+01
8.41337030535234e+04	5.53802073106731e+02     2.23958764303000e+01
8.43276512694371e+04	5.54019787101883e+02     2.22996690153334e+01
8.45220465821632e+04	5.54238150673572e+02     2.22021623103678e+01
8.47168900223664e+04	5.54457162538115e+02     2.21033456011389e+01
8.49121826230872e+04	5.54676821353054e+02     2.20032080989662e+01
8.51079254197475e+04	5.54897125716228e+02     2.19017389404051e+01
8.53041194501562e+04	5.55118074164841e+02     2.17989271869001e+01
8.55007657545144e+04	5.55339665174516e+02     2.16947618244415e+01
8.56978653754213e+04	5.55561897158336e+02     2.15892317632235e+01
8.58954193578794e+04	5.55784768465871e+02     2.14823258373050e+01
8.60934287493004e+04	5.56008277382197e+02     2.13740328042735e+01
8.62918945995102e+04	5.56232422126901e+02     2.12643413449117e+01
8.64908179607551e+04	5.56457200853069e+02     2.11532400628660e+01
8.66901998877069e+04	5.56682611646266e+02     2.10407174843200e+01
8.68900414374688e+04	5.56908652523505e+02     2.09267620576688e+01
8.70903436695807e+04	5.57135321432194e+02     2.08113621531989e+01
8.72911076460252e+04	5.57362616249080e+02     2.06945060627695e+01
8.74923344312329e+04	5.57590534779173e+02     2.05761819994992e+01
8.76940250920881e+04	5.57819074754660e+02     2.04563780974549e+01
8.78961806979346e+04	5.58048233833802e+02     2.03350824113456e+01
8.80988023205815e+04	5.58278009599821e+02     2.02122829162199e+01
8.83018910343082e+04	5.58508399559772e+02     2.00879675071676e+01
8.85054479158711e+04	5.58739401143397e+02     1.99621239990260e+01
8.87094740445083e+04	5.58971011701974e+02     1.98347401260899e+01
8.89139705019461e+04	5.59203228507139e+02     1.97058035418275e+01
8.91189383724045e+04	5.59436048749706e+02     1.95753018186002e+01
8.93243787426025e+04	5.59669469538465e+02     1.94432224473876e+01
8.95302927017647e+04	5.59903487898965e+02     1.93095528375184e+01
8.97366813416263e+04	5.60138100772289e+02     1.91742803164054e+01
8.99435457564394e+04	5.60373305013804e+02     1.90373921292873e+01
9.01508870429784e+04	5.60609097391905e+02     1.88988754389759e+01
9.03587063005464e+04	5.60845474586738e+02     1.87587173256086e+01
9.05670046309801e+04	5.61082433188910e+02     1.86169047864082e+01
9.07757831386568e+04	5.61319969698182e+02     1.84734247354479e+01
9.09850429304992e+04	5.61558080522148e+02     1.83282640034239e+01
9.11947851159819e+04	5.61796761974896e+02     1.81814093374342e+01
9.14050108071371e+04	5.62036010275656e+02     1.80328474007643e+01
9.16157211185606e+04	5.62275821547427e+02     1.78825647726804e+01
9.18269171674173e+04	5.62516191815594e+02     1.77305479482301e+01
9.20386000734478e+04	5.62757117006521e+02     1.75767833380505e+01
9.22507709589737e+04	5.62998592946138e+02     1.74212572681841e+01
9.24634309489039e+04	5.63240615358498e+02     1.72639559799035e+01
9.26765811707406e+04	5.63483179864327e+02     1.71048656295438e+01
9.28902227545849e+04	5.63726281979555e+02     1.69439722883436e+01
9.31043568331434e+04	5.63969917113827e+02     1.67812619422956e+01
9.33189845417335e+04	5.64214080569000e+02     1.66167204920054e+01
9.35341070182900e+04	5.64458767537617e+02     1.64503337525607e+01
9.37497254033709e+04	5.64703973101374e+02     1.62820874534091e+01
9.39658408401634e+04	5.64949692229557e+02     1.61119672382469e+01
9.41824544744900e+04	5.65195919777468e+02     1.59399586649170e+01
9.43995674548147e+04	5.65442650484834e+02     1.57660472053184e+01
9.46171809322488e+04	5.65689878974193e+02     1.55902182453259e+01
9.48352960605573e+04	5.65937599749265e+02     1.54124570847208e+01
9.50539139961650e+04	5.66185807193305e+02     1.52327489371335e+01
9.52730358981624e+04	5.66434495567434e+02     1.50510789299970e+01
9.54926629283119e+04	5.66683659008955e+02     1.48674321045134e+01
9.57127962510543e+04	5.66933291529649e+02     1.46817934156321e+01
9.59334370335145e+04	5.67183387014050e+02     1.44941477320403e+01
9.61545864455079e+04	5.67433939217704e+02     1.43044798361677e+01
9.63762456595468e+04	5.67684941765408e+02     1.41127744242033e+01
9.65984158508462e+04	5.67936388149425e+02     1.39190161061264e+01
9.68210981973304e+04	5.68188271727691e+02     1.37231894057518e+01
9.70442938796389e+04	5.68440585721985e+02     1.35252787607887e+01
9.72680040811331e+04	5.68693323216097e+02     1.33252685229153e+01
9.74922299879023e+04	5.68946477153965e+02     1.31231429578676e+01
9.77169727887697e+04	5.69200040337797e+02     1.29188862455442e+01
9.79422336752995e+04	5.69454005426167e+02     1.27124824801268e+01
9.81680138418023e+04	5.69708364932098e+02     1.25039156702168e+01
9.83943144853422e+04	5.69963111221124e+02     1.22931697389892e+01
9.86211368057427e+04	5.70218236509323e+02     1.20802285243624e+01
9.88484820055930e+04	5.70473732861342e+02     1.18650757791867e+01
9.90763512902549e+04	5.70729592188387e+02     1.16476951714499e+01
9.93047458678686e+04	5.70985806246209e+02     1.14280702845013e+01
9.95336669493593e+04	5.71242366633055e+02     1.12061846172949e+01
9.97631157484440e+04	5.71499264787604e+02     1.09820215846511e+01
9.99930934816372e+04	5.71756491986880e+02     1.07555645175388e+01
1.00223601368258e+05	5.72014039344150e+02     1.05267966633767e+01
1.00454640630436e+05	5.72271897806788e+02     1.02957011863560e+01
1.00686212493119e+05	5.72530058154135e+02     1.00622611677837e+01
