0.000000000000000e+00	4.049391e+01
7.751711452357958e-09	4.049386e+01
2.325513435707430e-08	4.049374e+01
5.426198016650698e-08	4.049345e+01
9.426198016650702e-08	4.049298e+01
1.342619801665071e-07	4.049244e+01
1.742619801665071e-07	4.049182e+01
2.142619801665071e-07	4.049117e+01
2.542619801665072e-07	4.049049e+01
2.942619801665072e-07	4.048980e+01
3.342619801665073e-07	4.048912e+01
3.742619801665073e-07	4.048845e+01
4.142619801665073e-07	4.048782e+01
4.542619801665074e-07	4.048722e+01
4.942619801665074e-07	4.048668e+01
5.342619801665075e-07	4.048621e+01
5.742619801665075e-07	4.048580e+01
6.142619801665075e-07	4.048549e+01
6.542619801665076e-07	4.048526e+01
6.942619801665076e-07	4.048514e+01
7.342619801665077e-07	4.048513e+01
7.742619801665077e-07	4.048524e+01
8.142619801665077e-07	4.048548e+01
8.542619801665078e-07	4.048585e+01
8.942619801665078e-07	4.048635e+01
9.342619801665079e-07	4.048698e+01
9.742619801665079e-07	4.048772e+01
9.909999999999999e-07	4.048808e+01
9.975239603330159e-07	4.048822e+01
1.013571880999048e-06	4.048859e+01
1.031000000000000e-06	4.048903e+01
1.032000000000000e-06	4.048905e+01
1.032600000000000e-06	4.048907e+01
1.033240000000000e-06	4.048908e+01
1.034520000000000e-06	4.048911e+01
1.037080000000000e-06	4.048918e+01
1.046824931003430e-06	4.048944e+01
1.047922341564193e-06	4.048946e+01
1.048196694204384e-06	4.048947e+01
1.048265282364432e-06	4.048948e+01
1.048282429404443e-06	4.048948e+01
1.048316723484467e-06	4.048948e+01
1.048325297004473e-06	4.048948e+01
1.048327440384475e-06	4.048948e+01
1.048331727144478e-06	4.048948e+01
1.048340300664484e-06	4.048948e+01
1.048342444044485e-06	4.048948e+01
1.048346730804488e-06	4.048948e+01
1.048355304324494e-06	4.048948e+01
1.048372451364506e-06	4.048948e+01
1.048406745444530e-06	4.048948e+01
1.048459737601961e-06	4.048948e+01
1.048543926547628e-06	4.048948e+01
1.048634299072820e-06	4.048948e+01
1.048815044123204e-06	4.048949e+01
1.049547900483958e-06	4.048951e+01
1.050392320086320e-06	4.048953e+01
1.052081159291043e-06	4.048958e+01
1.055458837700490e-06	4.048967e+01
1.059716925450834e-06	4.048978e+01
1.063872533720373e-06	4.048990e+01
1.067759800445827e-06	4.049001e+01
1.070227561070429e-06	4.049008e+01
1.072497616326187e-06	4.049014e+01
1.074166341420302e-06	4.049019e+01
1.076060351644408e-06	4.049025e+01
1.078192569178685e-06	4.049031e+01
1.079751903698224e-06	4.049036e+01
1.080722883336574e-06	4.049039e+01
1.081435717241626e-06	4.049041e+01
1.081924437594608e-06	4.049043e+01
1.082364112658663e-06	4.049044e+01
1.082833450737565e-06	4.049045e+01
1.083495639341560e-06	4.049047e+01
1.084580021517295e-06	4.049051e+01
1.085704532215270e-06	4.049054e+01
1.086784803053383e-06	4.049058e+01
1.087783915951320e-06	4.049061e+01
1.088812051751843e-06	4.049064e+01
1.089835593441230e-06	4.049068e+01
1.090881038738157e-06	4.049072e+01
1.091908780893478e-06	4.049075e+01
1.092946510845536e-06	4.049079e+01
1.093973949060375e-06	4.049083e+01
1.095010726298308e-06	4.049087e+01
1.096040436420013e-06	4.049091e+01
1.097076154431828e-06	4.049096e+01
1.098106631704779e-06	4.049101e+01
1.099141418029394e-06	4.049106e+01
1.100172607481958e-06	4.049112e+01
1.101206849650473e-06	4.049118e+01
1.102238532448985e-06	4.049124e+01
1.102700471647788e-06	4.049127e+01
1.102956388558173e-06	4.049128e+01
1.103220417655214e-06	4.049130e+01
1.103382144164994e-06	4.049131e+01
1.103539534133989e-06	4.049132e+01
1.103786838056969e-06	4.049134e+01
1.104281445902930e-06	4.049137e+01
1.104997863261681e-06	4.049142e+01
1.106104596240647e-06	4.049150e+01
1.107216408049906e-06	4.049158e+01
1.108353178312278e-06	4.049166e+01
1.109026088750468e-06	4.049171e+01
1.109504742319883e-06	4.049174e+01
1.109685563324705e-06	4.049176e+01
1.109798993605863e-06	4.049177e+01
1.109909767623252e-06	4.049178e+01
1.110074821124182e-06	4.049179e+01
1.110347010026937e-06	4.049181e+01
1.110891387832448e-06	4.049186e+01
1.111669471217165e-06	4.049193e+01
1.112944134637761e-06	4.049205e+01
1.114456639406631e-06	4.049220e+01
1.116563945979353e-06	4.049241e+01
1.118977362552588e-06	4.049264e+01
1.121822111231955e-06	4.049289e+01
1.124063489777331e-06	4.049306e+01
1.126599119320342e-06	4.049322e+01
1.127599119320342e-06	4.049328e+01
1.128000000000000e-06	4.049330e+01
1.128198238640684e-06	4.049331e+01
1.128594715922053e-06	4.049333e+01
1.129000000000000e-06	4.049335e+01
1.129142857142857e-06	4.049335e+01
1.129285714285714e-06	4.049336e+01
1.129428571428571e-06	4.049337e+01
1.129571428571428e-06	4.049337e+01
1.129714285714286e-06	4.049338e+01
1.129857142857143e-06	4.049339e+01
1.130000000000000e-06	4.049339e+01
1.130416924693086e-06	4.049341e+01
1.130847298569820e-06	4.049342e+01
1.131708046323289e-06	4.049345e+01
